loss,accuracy,val_loss,val_accuracy
0.19449736177921295,0.9602356553077698,0.11737142503261566,0.9642857313156128
0.0893545150756836,0.9646539092063904,0.09743119776248932,0.9598214030265808
0.06988237798213959,0.9749631881713867,0.10601598769426346,0.9598214030265808
0.06895934045314789,0.9756995439529419,0.1074940487742424,0.9642857313156128
0.06048447638750076,0.977172315120697,0.0949498787522316,0.9642857313156128
0.06007484719157219,0.9815905690193176,0.0809975415468216,0.96875
0.047270067036151886,0.9808542132377625,0.05240437015891075,0.9821428656578064
0.04724640026688576,0.9808542132377625,0.05370773747563362,0.9732142686843872
0.037742868065834045,0.9852724671363831,0.049445103853940964,0.9776785969734192
0.043398961424827576,0.9818313717842102,0.05688699334859848,0.9776785969734192
0.037207167595624924,0.9854651093482971,0.05984865501523018,0.9732142686843872
0.043553270399570465,0.9837996959686279,0.07310743629932404,0.9642857313156128
0.039663080126047134,0.9896907210350037,0.04867524281144142,0.9866071343421936
0.03529556095600128,0.9860088229179382,0.045771799981594086,0.9866071343421936
0.030099663883447647,0.9889543652534485,0.050545934587717056,0.9821428656578064
0.03407991677522659,0.9874815940856934,0.05688423290848732,0.9821428656578064
0.04068145528435707,0.9874815940856934,0.07338837534189224,0.9821428656578064
0.04167767986655235,0.9845361113548279,0.11549264937639236,0.9419642686843872
0.034800462424755096,0.9852724671363831,0.06375094503164291,0.9821428656578064
0.035293832421302795,0.9860088229179382,0.043036919087171555,0.9866071343421936
0.023991702124476433,0.9911634922027588,0.04976909980177879,0.9821428656578064
0.024759506806731224,0.9889543652534485,0.04028473049402237,0.9776785969734192
0.033618807792663574,0.9867452383041382,0.03908756375312805,0.9821428656578064
0.03327391669154167,0.9874815940856934,0.040831051766872406,0.9866071343421936
0.035294510424137115,0.9882179498672485,0.038841161876916885,0.9776785969734192
0.04169216752052307,0.9889543652534485,0.03877798840403557,0.9866071343421936
0.026911551132798195,0.9874815940856934,0.026610568165779114,0.9910714030265808
0.027684712782502174,0.9845361113548279,0.08870992809534073,0.9598214030265808
0.03347693756222725,0.9896907210350037,0.044451408088207245,0.9776785969734192
0.03163725510239601,0.9867452383041382,0.04767143726348877,0.9866071343421936
0.03119257651269436,0.9867452383041382,0.04728149622678757,0.9776785969734192
0.026062967255711555,0.9904270768165588,0.04650891199707985,0.9776785969734192
0.027285242453217506,0.9912790656089783,0.03644293546676636,0.9821428656578064
0.02205447293817997,0.991899847984314,0.028476405888795853,0.9866071343421936
0.025357607752084732,0.9911634922027588,0.03269867226481438,0.9910714030265808
0.01758463867008686,0.9941089749336243,0.039926059544086456,0.9866071343421936
0.02325507625937462,0.9889543652534485,0.058390386402606964,0.9821428656578064
0.020046543329954147,0.9904270768165588,0.02453596331179142,0.9821428656578064
0.02330811135470867,0.9896907210350037,0.0940251275897026,0.9821428656578064
0.02789447456598282,0.9904270768165588,0.02235359139740467,0.9821428656578064
0.024947382509708405,0.989098846912384,0.04041558504104614,0.9866071343421936
0.020397977903485298,0.9926362037658691,0.03326253965497017,0.9910714030265808
0.021091150119900703,0.9896907210350037,0.031744737178087234,0.9910714030265808
0.03649679198861122,0.9882179498672485,0.035465747117996216,0.9821428656578064
0.01978732831776142,0.9912790656089783,0.024132607504725456,0.9821428656578064
0.0215158611536026,0.9904270768165588,0.035746537148952484,0.9821428656578064
0.027285762131214142,0.9911634922027588,0.054426465183496475,0.9866071343421936
0.02385290339589119,0.9904270768165588,0.03252770006656647,0.9866071343421936
0.02398780733346939,0.9904270768165588,0.03204089030623436,0.9821428656578064
0.019533883780241013,0.991899847984314,0.03885539621114731,0.9910714030265808
0.022651920095086098,0.991899847984314,0.025239136070013046,0.9821428656578064
0.022642584517598152,0.9904270768165588,0.032333556562662125,0.9821428656578064
0.025747481733560562,0.9896907210350037,0.031377729028463364,0.9910714030265808
0.024956218898296356,0.9889543652534485,0.03350253030657768,0.9866071343421936
0.01963699609041214,0.9948453903198242,0.028268035501241684,0.9821428656578064
0.018171263858675957,0.9926362037658691,0.01621837727725506,0.9910714030265808
0.032542333006858826,0.9852724671363831,0.032753270119428635,0.9821428656578064
0.02378205582499504,0.991899847984314,0.034148942679166794,0.9821428656578064
0.022360173985362053,0.9911634922027588,0.03759213909506798,0.9821428656578064
0.030653808265924454,0.9889543652534485,0.04622932896018028,0.9821428656578064
0.023188211023807526,0.9889543652534485,0.040063779801130295,0.9910714030265808
0.026012618094682693,0.9889543652534485,0.033770669251680374,0.9866071343421936
0.017471984028816223,0.9926362037658691,0.041672658175230026,0.9821428656578064
0.016954446211457253,0.9948453903198242,0.018681693822145462,0.9910714030265808
0.016989510506391525,0.9941089749336243,0.027765879407525063,0.9821428656578064
0.020637309178709984,0.9926362037658691,0.02441970445215702,0.9866071343421936
0.024877676740288734,0.9933726191520691,0.022113561630249023,0.9910714030265808
0.018382517620921135,0.9941089749336243,0.042096592485904694,0.9821428656578064
0.028913559392094612,0.9889543652534485,0.03376248851418495,0.9866071343421936
0.02599179744720459,0.9926362037658691,0.027984226122498512,0.9910714030265808
0.02339082956314087,0.9904270768165588,0.037994835525751114,0.9821428656578064
0.025013169273734093,0.9911634922027588,0.030369583517313004,0.9910714030265808
0.01531477365642786,0.9941089749336243,0.023616695776581764,0.9910714030265808
0.01821506954729557,0.9926362037658691,0.03200533986091614,0.9821428656578064
0.018847718834877014,0.9926362037658691,0.043156009167432785,0.9821428656578064
0.020565245300531387,0.9926362037658691,0.03710002452135086,0.9866071343421936
0.027263175696134567,0.991899847984314,0.026777368038892746,0.9866071343421936
0.019016550853848457,0.9963181018829346,0.026471858844161034,0.9821428656578064
0.017001939937472343,0.9948453903198242,0.03123241849243641,0.9866071343421936
0.020712442696094513,0.9941089749336243,0.024026935920119286,0.9821428656578064
0.016785573214292526,0.9948453903198242,0.030663521960377693,0.9910714030265808
